"country","country_long","name","latitude","longitude","primary_fuel","state","nerc"
"USA","United States of America","Apple Data Center PV3",35.715,-81.15,"Solar",NA,NA
"USA","United States of America","Apple One",35.6294,-81.1569,"Solar",NA,NA
"USA","United States of America","Apple River",45.1576,-92.7162,"Hydro",NA,NA
"USA","United States of America","Appleton",44.2539,-88.4096,"Hydro",NA,NA
"USA","United States of America","Aqua Ingrams Mill",39.9647,-75.6578,"Solar",NA,NA
"USA","United States of America","Aragonne Wind LLC",34.8147,-105.0108,"Wind",NA,NA
"USA","United States of America","Arapahoe 3 Community Solar Array",39.6384,-104.6742,"Solar",NA,NA
"USA","United States of America","Arapahoe Combustion Turbine Project",39.6692,-105.0018,"Gas","CO","WECC"
"USA","United States of America","Ararat Rock Solar  LLC",36.4611,-80.6006,"Solar",NA,NA
"USA","United States of America","Arba Solar  LLC",35.3964,-77.7036,"Solar",NA,NA
"USA","United States of America","Arbuckle Mountain Wind Farm LLC",34.3869,-97.1369,"Wind",NA,NA
"USA","United States of America","Arcadia Electric",44.2524,-91.5034,"Oil","WI","MRO"
"USA","United States of America","Arcanum",39.9861,-84.5503,"Oil","OH","RFC"
"USA","United States of America","Arcanum Peaking",39.9867,-84.5513,"Oil","OH","RFC"
"USA","United States of America","ArcelorMittal Burns Harbor",41.635,-87.1387,"Gas","IN","RFC"
"USA","United States of America","ArcelorMittal Indiana Harbor West",41.6638,-87.4523,"Gas","IN","RFC"
"USA","United States of America","ArcelorMittal Warren",41.2119,-80.8176,"Gas","OH","RFC"
"USA","United States of America","Arcelormittal Cleveland Inc",41.4739,-81.6728,"Gas","OH","RFC"
"USA","United States of America","Archbald Power Station",41.485,-75.5406,"Gas","PA","RFC"
"USA","United States of America","Archdiocese of Baltimore J",39.445,-76.217,"Solar",NA,NA
"USA","United States of America","Archdiocese of Baltimore L",39.445,-76.217,"Solar",NA,NA
"USA","United States of America","Archer Daniels Midland Cedar Rapids",41.9221,-91.6875,"Coal","IA","MRO"
"USA","United States of America","Archer Daniels Midland Clinton",41.8206,-90.2097,"Coal","IA","MRO"
"USA","United States of America","Archer Daniels Midland Columbus",41.4164,-97.2863,"Coal","NE","MRO"
"USA","United States of America","Archer Daniels Midland Decatur",39.8701,-88.8908,"Coal","IL","SERC"
"USA","United States of America","Archer Daniels Midland Des Moines",41.6244,-93.5845,"Coal","IA","MRO"
"USA","United States of America","Archer Daniels Midland Lincoln",40.8665,-96.6145,"Coal","NE","MRO"
"USA","United States of America","Archer Daniels Midland Mankato",44.1871,-93.9924,"Coal","MN","MRO"
"USA","United States of America","Archer Daniels Midland Peoria",40.6772,-89.6049,"Gas","IL","SERC"
"USA","United States of America","Archer Daniels Midland Southport",33.9397,-77.9905,"Gas","NC","SERC"
"USA","United States of America","Argonne National Laboratory CHP",41.7165,-87.9706,"Gas","IL","RFC"
"USA","United States of America","Argus Cogen Plant",35.765,-117.3833,"Coal","CA","WECC"
"USA","United States of America","Argyle",42.7019,-89.8697,"Oil","WI","MRO"
"USA","United States of America","Aries Community Solar",44.0449,-92.9886,"Solar",NA,NA
"USA","United States of America","Arizona State University CHP",33.4172,-111.9283,"Gas","AZ","WECC"
"USA","United States of America","Arizona Western College PV",32.6878,-114.4961,"Solar",NA,NA
"USA","United States of America","Arkalon Ethanol LLC",37.1106,-100.8036,"Gas","KS","MRO"
"USA","United States of America","Arkansas Nuclear One",35.311,-93.2351,"Nuclear",NA,NA
"USA","United States of America","Arlington Outlet Hydroelectric Generator",32.6391,-97.2429,"Hydro",NA,NA
"USA","United States of America","Arlington Valley Energy Facility",33.3417,-112.8897,"Gas","AZ","WECC"
"USA","United States of America","Arlington Valley Solar Energy II",33.305,-112.8339,"Solar",NA,NA
"USA","United States of America","Arlington Wind Power Project",45.7167,-120.2008,"Wind",NA,NA
"USA","United States of America","Armenia Mountain Wind Farm",41.7619,-76.8553,"Wind",NA,NA
"USA","United States of America","Armstrong",40.638,-79.3517,"Gas","PA","RFC"
"USA","United States of America","Arndt Farm",35.7792,-81.1756,"Solar",NA,NA
"USA","United States of America","Arnold",41.4219,-100.1956,"Oil",NA,NA
"USA","United States of America","Arpin Dam",45.7517,-91.2028,"Hydro",NA,NA
"USA","United States of America","Arrache 4006",34.655,-118.0511,"Solar",NA,NA
"USA","United States of America","Arrache 4013",34.6506,-118.0519,"Solar",NA,NA
"USA","United States of America","Arrache 8083",34.6478,-118.0611,"Solar",NA,NA
"USA","United States of America","Arrowrock Hydroelectric Project",43.595,-115.9233,"Hydro",NA,NA
"USA","United States of America","Arsenal Hill",32.5181,-93.7611,"Gas","LA","MRO"
"USA","United States of America","Arthur Kill Generating Station",40.5916,-74.2,"Gas","NY","NPCC"
"USA","United States of America","Arthur Von Rosenberg",29.257,-98.384,"Gas","TX","TRE"
"USA","United States of America","Arvada",44.69,-106.1092,"Gas","WY","WECC"
"USA","United States of America","Arvah B Hopkins",30.4522,-84.4,"Gas","FL","SERC"
"USA","United States of America","Arzon Solar UASTP Solar Power Station",32.1081,-110.8247,"Solar",NA,NA
"USA","United States of America","Asbury",37.3613,-94.5893,"Coal","MO","MRO"
"USA","United States of America","Ascend Performance Materials Texas Inc.",29.2558,-95.2103,"Gas","TX","TRE"
"USA","United States of America","Ascutney",43.4011,-72.4203,"Oil","VT","NPCC"
"USA","United States of America","Ashby Duffy CSG Solar Farm",42.68,-71.83,"Solar",NA,NA
"USA","United States of America","Ashdown",33.6417,-94.1083,"Biomass","AR","SERC"
"USA","United States of America","Asheville",35.4731,-82.5417,"Gas","NC","SERC"
"USA","United States of America","Ashland",37.1938,-99.7631,"Oil","KS","MRO"
"USA","United States of America","Ashley Solar Farm",36.1261,-80.7989,"Solar",NA,NA
"USA","United States of America","Ashokan",41.949,-74.2063,"Hydro",NA,NA
"USA","United States of America","Ashtabula",41.89,-80.7612,"Gas","OH","RFC"
"USA","United States of America","Ashtabula Wind Energy Center",47.1244,-97.8961,"Wind",NA,NA
"USA","United States of America","Ashtabula Wind II LLC",47.2924,-97.9317,"Wind",NA,NA
"USA","United States of America","Ashtabula Wind III LLC",47.1242,-97.8956,"Wind",NA,NA
"USA","United States of America","Ashton",44.0786,-111.4973,"Hydro",NA,NA
"USA","United States of America","Aspen Solar  LLC",34.7912,-78.0121,"Solar",NA,NA
"USA","United States of America","Aspiration G",36.5522,-120.3525,"Solar",NA,NA
"USA","United States of America","Astoria Energy",40.7825,-73.8964,"Gas","NY","NPCC"
"USA","United States of America","Astoria Energy II",40.7813,-73.8966,"Gas","NY","NPCC"
"USA","United States of America","Astoria Gas Turbines",40.787,-73.9048,"Gas","NY","NPCC"
"USA","United States of America","Astoria Generating Station",40.7877,-73.9126,"Gas","NY","NPCC"
"USA","United States of America","Astra Wind Farm",34.7695,-102.0524,"Wind",NA,NA
"USA","United States of America","Atascosita",29.9522,-95.2422,"Waste",NA,NA
"USA","United States of America","Athens Energy",44.9455,-69.6607,"Waste",NA,NA
"USA","United States of America","Athens Generating Plant",42.2728,-73.8492,"Gas","NY","NPCC"
"USA","United States of America","Athens Regional Medical Center",33.9625,-83.3981,"Oil","GA","SERC"
"USA","United States of America","Atkinson Farm Solar",34.897,-77.7952,"Solar",NA,NA
"USA","United States of America","Atlanta Gift Mart LP",33.7611,-84.3892,"Oil",NA,NA
"USA","United States of America","Atlantic",41.409,-95,"Gas","IA","MRO"
"USA","United States of America","Atlantic City Convention Center",39.3639,-74.4408,"Solar",NA,NA
"USA","United States of America","Atlantic Coast Freezers Solar Facility",39.5199,-75.029,"Solar",NA,NA
"USA","United States of America","Attala",33.0147,-89.6753,"Gas","MS","SERC"
"USA","United States of America","Atwater Solar",45.1409,-94.7697,"Solar",NA,NA
"USA","United States of America","Atwell Island",35.895,-119.5108,"Solar",NA,NA
"USA","United States of America","Atwell Island West Solar",35.815,-119.4597,"Solar",NA,NA
"USA","United States of America","Auburn",40.3883,-95.8464,"Gas","NE","MRO"
"USA","United States of America","Auburn LFG Energy Facility",42.9441,-76.5939,"Waste",NA,NA
"USA","United States of America","Auburn State Street",42.9278,-76.5921,"Gas","NY","NPCC"
"USA","United States of America","Auburndale Peaker Energy Center",28.0535,-81.8059,"Gas",NA,NA
"USA","United States of America","Audrain Generating Station",39.3092,-91.5369,"Gas","MO","SERC"
"USA","United States of America","Audrey Solar",35.3281,-81.6219,"Solar",NA,NA
"USA","United States of America","Auglaize Hydro",41.2372,-84.3998,"Hydro",NA,NA
"USA","United States of America","August Wind Farm",40.7649,-94.4756,"Wind",NA,NA
"USA","United States of America","Augusta Electric Plant No 1",37.6785,-96.9719,"Gas","KS","MRO"
"USA","United States of America","Augusta Electric Plant No 2",37.6861,-96.965,"Gas","KS","MRO"
"USA","United States of America","Augustus Farm  LLC",35.5997,-77.6391,"Solar",NA,NA
"USA","United States of America","Auke Bay",58.3875,-134.6446,"Oil","AK","ASCC"
"USA","United States of America","Aurora",41.8151,-88.2265,"Gas","IL","RFC"
"USA","United States of America","Aurora Energy LLC Chena",64.8477,-147.7351,"Coal","AK","ASCC"
"USA","United States of America","Austin",30.2934,-97.7844,"Hydro",NA,NA
"USA","United States of America","Austin Gas Recovery",30.3344,-97.6217,"Waste",NA,NA
"USA","United States of America","Auten Road Farm  LLC",35.305,-81.1373,"Solar",NA,NA
"USA","United States of America","Autumn Hills LLC",44.4131,-96.4325,"Wind",NA,NA
"USA","United States of America","Auwahi Wind Energy",20.596,-156.318,"Wind",NA,NA
"USA","United States of America","Avalon Hydropower",36.4237,-79.9525,"Hydro",NA,NA
"USA","United States of America","Avalon Solar",32.0014,-110.9606,"Solar",NA,NA
"USA","United States of America","Avalon Solar II",32.0009,-110.9584,"Solar",NA,NA
"USA","United States of America","Avenal Park",35.9897,-120.11,"Solar",NA,NA
"USA","United States of America","Avenue A Generator Sets",41.7807,-89.6894,"Oil","IL","RFC"
"USA","United States of America","Avon Lake",41.5045,-82.0546,"Coal","OH","RFC"
"USA","United States of America","Avon Park",27.5794,-81.4928,"Oil","FL","SERC"
"USA","United States of America","Avra Valley Solar",32.3717,-111.2828,"Solar",NA,NA
"USA","United States of America","Axiall Natrium Plant",39.7475,-80.8547,"Gas","WV","RFC"
"USA","United States of America","Axiall Plaquemine",30.2586,-91.185,"Gas","LA","SERC"
"USA","United States of America","Axio Green LLC",42.5761,-72.61,"Solar",NA,NA
"USA","United States of America","Axium Modesto Solar",37.7342,-120.9956,"Solar",NA,NA
"USA","United States of America","Ayers Island",43.5978,-71.7177,"Hydro",NA,NA
"USA","United States of America","Ayers Village Solar",42.7919,-71.1775,"Solar",NA,NA
"USA","United States of America","Ayrshire",35.2831,-81.6153,"Solar",NA,NA
"USA","United States of America","Azalea Solar  LLC",32.9808,-82.5917,"Solar",NA,NA
"USA","United States of America","Aziscohos Hydroelectric Project",44.9439,-70.9975,"Hydro",NA,NA
"USA","United States of America","Azusa",34.1548,-117.9093,"Hydro",NA,NA
"USA","United States of America","B Braun Medical",33.6887,-117.8348,"Gas","CA","WECC"
"USA","United States of America","B L England",39.2908,-74.6364,"Oil",NA,NA
"USA","United States of America","B&K Energy Systems LLC",43.6514,-95.3755,"Wind",NA,NA
"USA","United States of America","B.R. Corcoran CSG",45.0695,-93.6432,"Solar",NA,NA
"USA","United States of America","B.R. Sartell CSG",45.665,-94.2254,"Solar",NA,NA
"USA","United States of America","B.R. Sauk Rapids CSG",45.6236,-94.0782,"Solar",NA,NA
"USA","United States of America","BASF Freeport Works",29.002,-95.394,"Gas","TX","TRE"
"USA","United States of America","BBB Corporate Headquarters",40.6972,-74.305,"Solar",NA,NA
"USA","United States of America","BC Energy LLC",43.6183,-95.4253,"Wind",NA,NA
"USA","United States of America","BC Landfill Energy LLC",40.0742,-74.6656,"Waste",NA,NA
"USA","United States of America","BC Solar",42.175,-120.3598,"Solar",NA,NA
"USA","United States of America","BG Stewart Solar Farm  LLC",34.9705,-80.3896,"Solar",NA,NA
"USA","United States of America","BJ Gas Recovery",33.93,-84.2378,"Waste",NA,NA
"USA","United States of America","BJ's Wholesale Club  Inc- Uxbridge",42.0197,-71.6041,"Solar",NA,NA
"USA","United States of America","BJ's Wholesale Club Inc Dist Center",40.0985,-74.8259,"Solar",NA,NA
"USA","United States of America","BMW Manufacturing Co",34.8942,-82.1783,"Waste","SC","SERC"
"USA","United States of America","BNB Camden Solar",39.939,-75.108,"Solar",NA,NA
"USA","United States of America","BP Carson Refinery",33.8153,-118.2358,"Gas",NA,NA
"USA","United States of America","BP Chemicals Green Lake Plant",28.5707,-96.8333,"Cogeneration",NA,NA
"USA","United States of America","BP Naperville Cogeneration Facility",41.8108,-88.1486,"Gas","IL","RFC"
"USA","United States of America","BPU Solar Farm",39.1664,-94.6969,"Solar",NA,NA
"USA","United States of America","BRE",36.3725,-78.5985,"Solar",NA,NA
"USA","United States of America","BWC Swan Pond River",41.7956,-71.2266,"Solar",NA,NA
"USA","United States of America","BWC Wading River One  Two  Three CSG",42.0853,-71.5267,"Solar",NA,NA
"USA","United States of America","BYUI Central Energy Facility",43.8169,-111.7858,"Gas","ID","WECC"
"USA","United States of America","Babcock Solar Energy Center",26.8616,-81.751,"Solar",NA,NA
"USA","United States of America","Back River Waste Water Treatment",39.2997,-76.4942,"Biomass",NA,NA
"USA","United States of America","Backus Microgrid Project",41.5428,-72.0936,"Oil","CT","NPCC"
"USA","United States of America","Baconton Power Plant",31.3869,-84.08,"Gas","GA","SERC"
"USA","United States of America","Bad Creek",35.0075,-82.9975,"Hydro",NA,NA
"USA","United States of America","Badger 1",33.498,-112.8135,"Solar",NA,NA
"USA","United States of America","Badger Creek Limited",35.4837,-119.0299,"Gas","CA","WECC"
"USA","United States of America","Baffin Wind",27.2231,-97.7892,"Wind",NA,NA
"USA","United States of America","Bailey Farm LLC",35.7875,-78.1397,"Solar",NA,NA
"USA","United States of America","Bailly",41.645,-87.1225,"Coal",NA,NA
"USA","United States of America","Bakatsias Solar",36.0724,-79.3475,"Solar",NA,NA
"USA","United States of America","Baker Creek Hydroelectric",40.5264,-123.7256,"Hydro",NA,NA
"USA","United States of America","Baker PV 1",36.2703,-77.0603,"Solar",NA,NA
"USA","United States of America","Baker Point",39.5703,-77.3634,"Solar",NA,NA
"USA","United States of America","Bakersfield 111",35.3176,-118.9899,"Solar",NA,NA
"USA","United States of America","Bakersfield College Solar 01",35.4118,-118.9686,"Solar",NA,NA
"USA","United States of America","Bakersfield Industrial PV 1",35.33,-118.9931,"Solar",NA,NA
"USA","United States of America","Bakersfield PV 1",35.325,-118.9815,"Solar",NA,NA
"USA","United States of America","Balch 1",36.9091,-119.0877,"Hydro",NA,NA
"USA","United States of America","Balch 2",36.9089,-119.0876,"Hydro",NA,NA
"USA","United States of America","Baldock Solar Highway",45.2694,-122.7717,"Solar",NA,NA
"USA","United States of America","Baldwin City Plant No 1",38.7745,-95.1867,"Oil","KS","MRO"
"USA","United States of America","Baldwin City Plant No 2",38.7649,-95.192,"Oil","KS","MRO"
"USA","United States of America","Baldwin Energy Complex",38.205,-89.8544,"Coal","IL","SERC"
"USA","United States of America","Baldwin Wind LLC",47.1133,-100.7086,"Wind",NA,NA
"USA","United States of America","Balko Wind LLC",36.5181,-100.8472,"Wind",NA,NA
"USA","United States of America","Ball Mountain Hydro",43.1269,-72.7761,"Hydro",NA,NA
"USA","United States of America","Balsam",35.4589,-79.1739,"Solar",NA,NA
"USA","United States of America","Baltimore City B",39.436,-76.22,"Solar",NA,NA
"USA","United States of America","Baltimore City D",39.436,-76.22,"Solar",NA,NA
"USA","United States of America","Baltimore City F",39.436,-76.22,"Solar",NA,NA
"USA","United States of America","Baltimore City G",39.436,-76.22,"Solar",NA,NA
"USA","United States of America","Bancroft",43.2926,-94.2171,"Oil","IA","MRO"
"USA","United States of America","Bandera Electric Coop PV",29.681,-99.7622,"Solar",NA,NA
"USA","United States of America","Bank of America Plaza",33.7708,-84.3861,"Oil","GA","SERC"
"USA","United States of America","Bankhead Dam",33.4587,-87.3568,"Hydro",NA,NA
"USA","United States of America","Bannock County LFG to Energy",42.7878,-112.3656,"Waste",NA,NA
